SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
Revive.sol,,412,DynaMOSA,false,0.6440677966101694,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,883.8759999275208,14,133
RIT.sol,,261,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,858.5120000839233,17,139
DMONDETHRewards.sol,,676,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,870.6710000038147,13,139
POWToken.sol,,670,DynaMOSA,false,0.4,6,26,0.23076923076923078,50,209,0.23923444976076555,28,63,0.4444444444444444,22,86,0.2558139534883721,872.5160000324249,10,139
afiController.sol,,445,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,857.1620001792908,20,139
Core_Fi_V3.sol,,968,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,893.6959998607635,17,139
MisesLegacyPool.sol,,46,DynaMOSA,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,902.9930000305176,14,139
MetaCoin2.sol,,333,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,919.8320000171661,14,139
DSP.sol,,462,DynaMOSA,false,0.5921052631578947,3,18,0.16666666666666666,87,154,0.564935064935065,47,64,0.734375,38,60,0.6333333333333333,899.9980001449585,10,139
JGNRewards.sol,,677,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,857.9700000286102,14,139
INS.sol,,574,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,867.1340000629425,19,36
Dipex.sol,,925,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,870.5599999427795,15,36
Controller.sol,,704,DynaMOSA,true,0.5573770491803278,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,850.425999879837,15,36
BTCParamV2.sol,,409,DynaMOSA,true,0.25,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,860.9939999580383,20,36
CryptoSecureBankToken.sol,,600,DynaMOSA,true,0.654320987654321,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,868.5350000858307,11,36
CryptoGhost.sol,,933,DynaMOSA,true,0.3225806451612903,30,40,0.75,57,77,0.7402597402597403,10,10,1,5,12,0.4166666666666667,978.6340000629425,5,36
YieldFarmLP2.sol,,400,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,877.2999999523163,14,36
Voting.sol,,747,DynaMOSA,true,0.08071748878923767,0,30,0,19,250,0.076,18,111,0.16216216216216217,3,94,0.031914893617021274,853.2009999752045,8,36
GUMARewards.sol,,919,DynaMOSA,true,0.4939759036144578,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,904.1630001068115,15,36
BAE.sol,,879,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,871.6429998874664,8,36
FrogDAOGovernanceRewards.sol,,246,Random,false,0.7391304347826086,5,10,0.5,27,56,0.48214285714285715,13,16,0.8125,5,16,0.3125,907.0369999408722,168,41
EqFinanceStaking.sol,,644,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,901.3659999370575,207,41
Wallet.sol,,768,Random,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,901.2379999160767,281,41
SLTDETHlpReward.sol,,410,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,900.444000005722,158,41
ZAD.sol,,738,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,900.5499999523163,240,41
YRX3.sol,,413,Random,false,0.6721311475409836,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,900.8330001831055,142,41
Vat.sol,,200,Random,false,0.7142857142857143,4,8,0.5,64,98,0.6530612244897959,27,29,0.9310344827586207,35,62,0.5645161290322581,900.9289999008179,196,41
WOLF.sol,,48,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,904.5050001144409,190,41
PRDZstakingV2.sol,,359,Random,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,902.7509999275208,154,41
SSTRewards.sol,,519,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,861.414999961853,14,46
AntiBaseProtocol.sol,,221,DynaMOSA,false,0.7708333333333334,3,8,0.375,85,98,0.8673469387755102,39,42,0.9285714285714286,24,26,0.9230769230769231,887.0059998035431,13,46
Dynamic.sol,,336,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,872.9020001888275,19,46
Cover_ZapIn_General_V1.sol,,702,DynaMOSA,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,857.6200001239777,9,46
EdenCoin.sol,,382,DynaMOSA,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,873.7290000915527,15,46
NasiLiquidityPoolFactory.sol,,354,DynaMOSA,false,0.09933774834437085,2,50,0.04,31,320,0.096875,12,106,0.11320754716981132,8,88,0.09090909090909091,810.8259999752045,5,46
Fomp.sol,,159,DynaMOSA,false,0.6511627906976745,8,24,0.3333333333333333,59,92,0.6413043478260869,19,19,1,14,20,0.7,911.9609999656677,20,31
OnXFinance.sol,,109,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,895.7839999198914,12,31
GreenMarkTrust.sol,,207,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,74.15599989891052,2,31
XenoFelix.sol,,312,DynaMOSA,false,0.5945945945945946,4,18,0.2222222222222222,87,151,0.5761589403973509,46,63,0.7301587301587301,39,60,0.65,871.7620000839233,11,31
FairStockEquity.sol,,726,DynaMOSA,false,0.75,1,6,0.16666666666666666,54,120,0.45,24,28,0.8571428571428571,24,48,0.5,867.3689999580383,10,31
Rexona.sol,,153,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,883.5820000171661,13,31
TetherToken.sol,,419,DynaMOSA,false,0.5217391304347826,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,887.5269999504089,13,31
KPLAY.sol,,922,DynaMOSA,false,0.6851851851851852,2,12,0.16666666666666666,89,124,0.717741935483871,41,46,0.8913043478260869,40,50,0.8,897.8719999790192,14,31
GardenContractV2.sol,,391,DynaMOSA,false,0.2978723404255319,7,62,0.11290322580645161,44,197,0.2233502538071066,21,32,0.65625,0,22,0,859.5639998912811,10,31
CourtFarming_RoomLPStake.sol,,577,Random,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,903.4860000610352,155,134
Token50X100.sol,,829,Random,false,0.3466666666666667,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,901.1490001678467,161,134
ANRXToken.sol,,202,Random,false,0.4782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,906.2290000915527,162,134
TokenDispatch.sol,,580,Random,false,0.25,0,22,0,19,100,0.19,6,10,0.6,6,34,0.17647058823529413,900.0950000286102,485,134
Reentrance.sol,,665,Random,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,902.933000087738,221,134
MarsStakingRewards.sol,,463,Random,false,0.5964912280701754,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,904.6810002326965,144,134
Baz.sol,,801,Random,false,0.8,7,8,0.875,14,16,0.875,2,2,1,0,0,0,902.3550000190735,236,134
Revive.sol,,956,Random,false,0.6440677966101694,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,906.5039999485016,159,134
ThriftToken.sol,,948,Random,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,39,52,0.75,901.191999912262,204,134
TPA.sol,,335,Random,false,0.717948717948718,4,18,0.2222222222222222,104,150,0.6933333333333334,57,65,0.8769230769230769,43,56,0.7678571428571429,900.0230000019073,117,134
PlasmaswapPair.sol,,687,Random,false,0.21621621621621623,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,901.6170001029968,156,143
MIMOToken.sol,,816,Random,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,903.1039998531342,165,143
WheatFarm.sol,,393,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,900.9350001811981,243,143
UNIWHALE_ERC20.sol,,48,Random,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,900.9589998722076,202,143
BirdOracle.sol,,689,Random,false,0.6153846153846154,14,28,0.5,43,66,0.6515151515151515,9,9,1,0,2,0,900.2550001144409,260,143
LpStaking.sol,,87,Random,false,0.29850746268656714,2,24,0.08333333333333333,36,139,0.2589928057553957,20,48,0.4166666666666667,12,42,0.2857142857142857,901.4449999332428,146,143
Final.sol,,720,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,903.8429999351501,132,143
Liquidity_v8.sol,,428,Random,false,0.3877551020408163,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,903.9900000095367,143,143
REXUNIFINANCE.sol,,995,Random,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,34,52,0.6538461538461539,902.6119999885559,205,143
QuickToken.sol,,385,Random,false,0.6129032258064516,4,8,0.5,52,76,0.6842105263157895,16,23,0.6956521739130435,23,34,0.6764705882352942,900.6189999580383,191,143
NAL.sol,,150,Random,false,0.7051282051282052,4,18,0.2222222222222222,104,150,0.6933333333333334,57,65,0.8769230769230769,44,56,0.7857142857142857,904.0429999828339,123,149
AavePoolReward.sol,,126,Random,false,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,903.6970000267029,170,149
PACT.sol,,839,Random,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,905.079999923706,168,149
LUP.sol,,970,Random,false,0.6206896551724138,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,904.3309998512268,131,149
Weedburn.sol,,190,Random,false,0.6666666666666666,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,901.4409999847412,267,149
Cryptoz.sol,,147,Random,false,0.43137254901960786,2,18,0.1111111111111111,41,155,0.2645161290322581,20,34,0.5882352941176471,24,74,0.32432432432432434,907.3180000782013,63,149
BACMARSLPTOKENPool.sol,,351,Random,false,0.6222222222222222,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,17,30,0.5666666666666667,901.7920000553131,161,149
GFC.sol,,56,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,905.8359999656677,171,149
MARVELCOIN.sol,,313,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,901.6009998321533,204,149
BACMARSLPTOKENPool.sol,,781,DynaMOSA,true,0.4666666666666667,4,12,0.3333333333333333,48,94,0.5106382978723404,23,36,0.6388888888888888,16,30,0.5333333333333333,892.550999879837,14,90
LUP.sol,,299,DynaMOSA,true,0.6153846153846154,2,12,0.16666666666666666,29,49,0.5918367346938775,14,18,0.7777777777777778,7,10,0.7,912.2760000228882,12,90
NAL.sol,,74,DynaMOSA,true,0.6417910447761194,3,18,0.16666666666666666,94,150,0.6266666666666667,49,65,0.7538461538461538,41,56,0.7321428571428571,833.4260001182556,9,90
MARVELCOIN.sol,,3,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,870.6770000457764,16,90
AavePoolReward.sol,,430,DynaMOSA,true,0.7037037037037037,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,876.0920000076294,14,90
PACT.sol,,694,DynaMOSA,true,0.46153846153846156,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,872.8289999961853,15,90
Weedburn.sol,,768,DynaMOSA,true,0.5789473684210527,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,849.9680001735687,13,90
GFC.sol,,725,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,871.7400000095367,14,90
Token50X100.sol,,885,Random,false,0.3466666666666667,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,904.3399999141693,160,74
ANRXToken.sol,,228,Random,false,0.4782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,900.029000043869,155,74
Revive.sol,,115,Random,false,0.6440677966101694,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,903.2549998760223,156,74
CourtFarming_RoomLPStake.sol,,401,Random,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,908.0349998474121,143,74
TPA.sol,,638,Random,false,0.6666666666666666,4,18,0.2222222222222222,99,150,0.66,53,65,0.8153846153846154,41,56,0.7321428571428571,908.9379999637604,122,74
TokenDispatch.sol,,725,Random,false,0.25,0,22,0,18,100,0.18,5,10,0.5,5,34,0.14705882352941177,900.2009999752045,468,74
Baz.sol,,820,Random,false,0.8,7,8,0.875,14,16,0.875,2,2,1,0,0,0,901.0160000324249,246,74
Reentrance.sol,,514,Random,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,902.566999912262,217,74
MarsStakingRewards.sol,,761,Random,false,0.5964912280701754,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,903.2620000839233,143,74
ThriftToken.sol,,378,Random,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,901.2139999866486,211,74
Dynamic.sol,,899,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,873.4079999923706,18,106
SSTRewards.sol,,666,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,852.2749998569489,13,106
AntiBaseProtocol.sol,,7,DynaMOSA,false,0.75,3,8,0.375,82,98,0.8367346938775511,38,42,0.9047619047619048,24,26,0.9230769230769231,952.8289999961853,14,106
Cover_ZapIn_General_V1.sol,,723,DynaMOSA,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,849.4969999790192,9,106
EdenCoin.sol,,168,DynaMOSA,false,0.9,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,899.5659999847412,14,106
NasiLiquidityPoolFactory.sol,,570,DynaMOSA,false,0.09933774834437085,3,50,0.06,35,320,0.109375,12,106,0.11320754716981132,9,88,0.10227272727272728,826.0910000801086,5,106
FreakCoin.sol,,910,DynaMOSA,false,0.5652173913043478,5,10,0.5,56,74,0.7567567567567568,13,13,1,9,10,0.9,863.4609999656677,13,55
Straight_Fire_Finance.sol,,489,DynaMOSA,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,885.6640000343323,17,55
UFragments.sol,,697,DynaMOSA,false,0.29508196721311475,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,886.691999912262,30,55
Rootkit_finance.sol,,901,DynaMOSA,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,859.1979999542236,16,55
MetaCoin.sol,,700,DynaMOSA,false,0.2,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,878.4589998722076,13,55
TimeMiner.sol,,686,DynaMOSA,false,0.8,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,866.1570000648499,18,55
MoshiachCoinStaking.sol,,25,DynaMOSA,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,852.1119999885559,17,55
BancorV2_ZapIn_General_V1_1.sol,,751,DynaMOSA,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,865.9030001163483,10,55
GAZ_ERC20.sol,,652,DynaMOSA,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,905.356999874115,19,55
CourtFarming_HTStake.sol,,193,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,861.3499999046326,14,55
Liquidity_v8.sol,,569,DynaMOSA,false,0.3877551020408163,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,911.1150000095367,13,22
MIMOToken.sol,,661,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,905.8880000114441,14,22
UNIWHALE_ERC20.sol,,170,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,860.9119999408722,24,22
Final.sol,,958,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,867.3020000457764,11,22
PlasmaswapPair.sol,,305,DynaMOSA,false,0.21621621621621623,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,898.4839999675751,15,22
QuickToken.sol,,492,DynaMOSA,false,0.6129032258064516,3,8,0.375,47,76,0.618421052631579,16,23,0.6956521739130435,22,34,0.6470588235294118,867.3780000209808,18,22
WheatFarm.sol,,349,DynaMOSA,false,0.20634920634920634,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,885.8420000076294,26,22
REXUNIFINANCE.sol,,960,DynaMOSA,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,39,52,0.75,879.3739998340607,17,22
LpStaking.sol,,943,DynaMOSA,false,0.29850746268656714,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,892.9140000343323,13,22
BirdOracle.sol,,962,DynaMOSA,false,0.6153846153846154,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,909.7659997940063,22,22
BACMARSLPTOKENPool.sol,,374,DynaMOSA,false,0.5333333333333333,4,12,0.3333333333333333,49,94,0.5212765957446809,24,36,0.6666666666666666,16,30,0.5333333333333333,877.3519999980927,13,28
Weedburn.sol,,502,DynaMOSA,false,0.6666666666666666,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,889.9609999656677,13,28
PACT.sol,,640,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,897.010999917984,14,28
AavePoolReward.sol,,986,DynaMOSA,false,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,932.5090000629425,14,28
NAL.sol,,431,DynaMOSA,false,0.6794871794871795,4,18,0.2222222222222222,99,150,0.66,55,65,0.8461538461538461,42,56,0.75,852.0599999427795,9,28
Cryptoz.sol,,528,DynaMOSA,false,0.39215686274509803,1,18,0.05555555555555555,29,155,0.1870967741935484,18,34,0.5294117647058824,23,74,0.3108108108108108,792.5600001811981,5,28
LUP.sol,,815,DynaMOSA,false,0.6206896551724138,2,12,0.16666666666666666,29,49,0.5918367346938775,14,18,0.7777777777777778,7,10,0.7,907.7670001983643,11,28
SALESCONTRACT.sol,,981,DynaMOSA,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,914.4329998493195,16,127
RainbowRAK.sol,,905,DynaMOSA,false,0.6296296296296297,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,917.6810002326965,14,127
StakingDextoken.sol,,499,DynaMOSA,false,0.7714285714285715,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,885.2530000209808,22,127
SLTDStaking.sol,,410,DynaMOSA,false,0.5178571428571429,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,863.4949998855591,14,127
DJCoin.sol,,402,DynaMOSA,false,0.8275862068965517,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,862.694000005722,13,127
LIBERAPAY.sol,,35,DynaMOSA,false,0.532258064516129,5,28,0.17857142857142858,82,141,0.5815602836879432,34,39,0.8717948717948718,38,50,0.76,855.3329999446869,11,127
DatrixoEquityToken.sol,,707,DynaMOSA,false,0.6388888888888888,8,22,0.36363636363636365,46,62,0.7419354838709677,14,16,0.875,25,28,0.8928571428571429,889.5620000362396,19,127
vnxManager.sol,,224,DynaMOSA,false,0.85,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,888.375,67,127
BlueICE.sol,,657,DynaMOSA,false,0.6666666666666666,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,915.2190001010895,14,127
DmmControllerV2.sol,,608,DynaMOSA,false,0.18095238095238095,0,14,0,45,258,0.1744186046511628,21,111,0.1891891891891892,12,102,0.11764705882352941,861.2200000286102,4,127
Weedburn.sol,,463,DynaMOSA,true,0.5921052631578947,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,870.2230000495911,26,150
GFC.sol,,878,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,872.7700002193451,15,150
PACT.sol,,410,DynaMOSA,true,0.46153846153846156,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,856.7809998989105,15,150
Cryptoz.sol,,254,DynaMOSA,true,0.28,1,18,0.05555555555555555,38,155,0.24516129032258063,17,34,0.5,24,74,0.32432432432432434,805.0209999084473,5,150
NAL.sol,,823,DynaMOSA,true,0.6417910447761194,4,18,0.2222222222222222,93,150,0.62,52,65,0.8,38,56,0.6785714285714286,889.6159999370575,10,150
BACMARSLPTOKENPool.sol,,272,DynaMOSA,true,0.41333333333333333,4,12,0.3333333333333333,41,94,0.43617021276595747,20,36,0.5555555555555556,13,30,0.43333333333333335,841.7300000190735,13,150
MARVELCOIN.sol,,909,DynaMOSA,true,0.875,1,2,0.5,33,37,0.8918918918918919,8,8,1,13,14,0.9285714285714286,875.202999830246,19,150
LUP.sol,,749,DynaMOSA,true,0.6153846153846154,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,7,10,0.7,877.7760000228882,10,150
AavePoolReward.sol,,309,DynaMOSA,true,0.7037037037037037,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,897.8480000495911,14,150
